comid,gnis_name_shapefile,name,name_source,gnis_id,gnis_name_raw,gnis_class,gnis_state,n_candidates,distance_m,alternatives
17475389,Hawk Springs Reservoir,Hawk Springs Reservoir,shapefile,1608824,Hawk Springs Reservoir,Reservoir,Wyoming,2,623.0,Hawk Springs Reservoir
22103649,Alcova Reservoir,Alcova Reservoir,shapefile,1584734,Alcova Reservoir,Reservoir,Wyoming,1,112.7,
15975492,Pathfinder Reservoir,Pathfinder Reservoir,shapefile,1596879,Pathfinder Reservoir,Reservoir,Wyoming,1,735.2,
17484061,Wheatland Reservoir Number 2,Wheatland Reservoir Number 2,shapefile,1597069,Wheatland Reservoir Number Two,Reservoir,Wyoming,2,929.1,Wheatland Reservoir Number 2
17494529,Lake Hattie,Lake Hattie,shapefile,1600802,Lake Hattie Reservoir,Reservoir,Wyoming,2,447.0,Lake Hattie
167245982,,Glendo Reservoir,gnis_inside,1596825,Glendo Reservoir,Reservoir,Wyoming,1,142.8,
167245973,,,none,,,,,0,,
167245825,Seminoe Reservoir,Seminoe Reservoir,shapefile,1590414,Kortes Reservoir,Reservoir,Wyoming,2,63.9,Seminoe Reservoir
167794979,,Lake McConaughy,gnis_inside,831115,Lake McConaughy,Reservoir,Nebraska,1,2005.0,
136893587,Grayrocks Reservoir,Grayrocks Reservoir,shapefile,1608415,Grayrocks Reservoir,Reservoir,Wyoming,1,118.8,
11646,,Boyd Lake,gnis_inside,177738,Boyd Lake,Reservoir,Colorado,1,340.1,
11682,Lake Loveland,Lake Loveland,shapefile,177713,Lake Loveland,Reservoir,Colorado,1,431.9,
228919,Barr Lake,Barr Lake,shapefile,203031,Barr Lake,Reservoir,Colorado,1,689.6,
17432752,Lake Maloney,Lake Maloney,shapefile,831017,Lake Maloney,Reservoir,Nebraska,1,438.7,
167246043,Fossil Creek Reservoir,Fossil Creek Reservoir,shapefile,202498,Fossil Creek Reservoir,Reservoir,Colorado,2,422.7,Swede Lake
224311,,Riverside Reservoir,gnis_inside,202748,Riverside Reservoir,Reservoir,Colorado,1,796.1,
2888202,Union Reservoir,Union Reservoir,shapefile,178360,Calkins Lake,Reservoir,Colorado,1,614.4,
2888348,Boulder Reservoir,Boulder Reservoir,shapefile,178708,Boulder Reservoir,Reservoir,Colorado,1,494.1,
224361,Lower Latham Reservoir,Lower Latham Reservoir,shapefile,180728,Lower Latham Reservoir,Reservoir,Colorado,1,612.0,
224443,Empire Reservoir,Empire Reservoir,shapefile,202749,Empire Reservoir,Reservoir,Colorado,1,917.5,
229217,,Cherry Creek Lake,gnis_inside,203038,Cherry Creek Lake,Reservoir,Colorado,1,553.5,
3559986,Prewitt Reservoir,Prewitt Reservoir,shapefile,202915,Prewitt Reservoir,Reservoir,Colorado,1,688.6,
2901411,Timnath Reservoir,Timnath Reservoir,shapefile,180511,Timnath Reservoir,Reservoir,Colorado,1,422.7,
2901431,,Windsor Reservoir,gnis_inside,202710,Windsor Reservoir,Reservoir,Colorado,1,19.5,
5241028,Elevenmile Canyon Reservoir,Elevenmile Canyon Reservoir,shapefile,203527,Elevenmile Canyon Reservoir,Reservoir,Colorado,1,16.9,
2901253,Cobb Lake,Cobb Lake,shapefile,180468,Cobb Lake,Reservoir,Colorado,1,610.3,
228235,Standley Lake,Standley Lake,shapefile,202833,Standley Lake,Reservoir,Colorado,1,706.5,
3556390,Julesburg Reservoir,Julesburg Reservoir,shapefile,182683,Julesburg Reservoir,Reservoir,Colorado,1,806.3,
3554474,North Sterling Reservoir,North Sterling Reservoir,shapefile,171137,North Sterling Reservoir,Reservoir,Colorado,1,327.8,
11816,Carter Lake Reservoir,Carter Lake Reservoir,shapefile,178047,Carter Lake Reservoir,Reservoir,Colorado,1,354.3,
224233,Jackson Reservoir,Jackson Reservoir,shapefile,202740,Jackson Reservoir,Reservoir,Colorado,2,1218.4,Jackson Lake
224573,Milton Reservoir,Milton Reservoir,shapefile,180802,Milton Reservoir,Reservoir,Colorado,2,947.6,Milton Lake Reservoir
187905,Marston Lake,Marston Lake,shapefile,202873,Marston Lake,Reservoir,Colorado,1,729.8,
17430960,Sutherland Reservoir,Sutherland Reservoir,shapefile,1768769,Sutherland Reservoir,Reservoir,Nebraska,1,639.9,
127819344,Spinney Mountain Reservoir,Spinney Mountain Reservoir,shapefile,197566,Spinney Mountain Reservoir,Reservoir,Colorado,1,946.7,
17422436,,Lake Babcock,gnis_inside,827135,Lake Babcock,Reservoir,Nebraska,1,211.1,
167247026,Johnson Reservoir,Johnson Reservoir,shapefile,830391,Johnson Lake,Reservoir,Nebraska,1,791.9,
17373390,Sherman Reservoir,Sherman Reservoir,shapefile,834983,Sherman Reservoir,Reservoir,Nebraska,1,520.0,
17392990,Mother Lake,Mother Lake,shapefile,831443,Mother Lake,Lake,Nebraska,1,494.5,
154576245,Calamus Reservoir,Calamus Reservoir,shapefile,837299,Calamus Reservoir,Reservoir,Nebraska,2,814.0,Scherzberg Bayou
17283437,Dora Lake,Dora Lake,shapefile,828758,Dora Lake,Lake,Nebraska,1,367.3,
14618590,Okabena Lake,Okabena Lake,shapefile,648911,Okabena Lake,Reservoir,Minnesota,1,466.5,
14618604,,,none,,,,,0,,
14619450,Silver Lake,Silver Lake,shapefile,461634,Silver Lake,Reservoir,Iowa,1,290.5,
14618616,Round Lake,Round Lake,shapefile,650318,Round Lake,Lake,Minnesota,1,866.7,
14619172,Lost Island Lake,Lost Island Lake,shapefile,458630,Lost Island Lake,Lake,Iowa,1,855.4,
167266434,Spirit Lake,Spirit Lake,shapefile,461850,Spirit Lake,Lake,Iowa,1,1238.5,
14618626,Loon Lake,Loon Lake,shapefile,647163,Loon Lake,Lake,Minnesota,1,499.7,
14619466,Upper Gar Lake,Upper Gar Lake,shapefile,462893,West Okoboji Lake,Lake,Iowa,5,688.8,Minnewashta Lake; East Okoboji Lake; Upper Gar Lake
2529647,Trimble Wildlife Lake,Trimble Wildlife Lake,shapefile,722382,Miller Lake,Reservoir,Missouri,3,438.4,Trimble Wildlife Lake; Number 161 Reservoir
19040443,Harlan County Lake,Harlan County Lake,shapefile,471770,Harlan County Lake,Reservoir,Nebraska,1,1053.0,
19080361,Enders Reservoir,Enders Reservoir,shapefile,829129,Enders Reservoir,Reservoir,Nebraska,1,529.1,
19091673,Swanson Lake,Swanson Lake,shapefile,833982,Swanson Lake,Reservoir,Nebraska,1,1215.1,
19016317,Lovewell Reservoir,Lovewell Reservoir,shapefile,471872,Lovewell Reservoir,Reservoir,Kansas,1,480.8,
167800866,,Milford Lake,gnis_inside,476180,Milford Lake,Reservoir,Kansas,1,1346.5,
7330556,Wilson Lake,Wilson Lake,shapefile,472533,Wilson Lake,Reservoir,Kansas,1,350.1,
5943595,,,none,,,,,0,,
18950909,Cedar Bluff Reservoir,Cedar Bluff Reservoir,shapefile,475263,Cedar Bluff Reservoir,Reservoir,Kansas,1,570.9,
120052972,Waconda Lake,Waconda Lake,shapefile,479836,Waconda Lake,Reservoir,Kansas,1,422.1,
7344817,Kirwin Reservoir,Kirwin Reservoir,shapefile,472040,Kirwin Reservoir,Reservoir,Kansas,1,763.4,
167266519,,Kanopolis Lake,gnis_inside,475470,Kanopolis Lake,Reservoir,Kansas,1,385.1,
746373,Perry Lake,Perry Lake,shapefile,478491,Perry Lake,Reservoir,Kansas,1,438.6,
3730511,Clinton Lake,Clinton Lake,shapefile,479837,Clinton Lake,Reservoir,Kansas,1,410.1,
2277833,Tuttle Creek Lake,Tuttle Creek Lake,shapefile,,,,,0,,
18880944,Tuttle Creek Lake,Tuttle Creek Lake,shapefile,472898,Tuttle Creek Lake,Reservoir,Kansas,1,86.8,
120053324,Rathbun Lake,Rathbun Lake,shapefile,460534,Rathbun Lake,Reservoir,Iowa,1,758.3,
5967404,Silver Lake Pool,Silver Lake Pool,shapefile,726453,Silver Lake,Reservoir,Missouri,1,624.3,
4460822,Long Branch Lake,Long Branch Lake,shapefile,721533,Long Branch Lake,Reservoir,Missouri,1,95.9,
2995458,La Cygnes Lake,La Cygnes Lake,shapefile,477643,La Cygne Lake,Reservoir,Kansas,1,677.3,
7387259,Pomme de Terre Lake,Pomme de Terre Lake,shapefile,724726,Pomme de Terre Lake,Reservoir,Missouri,1,167.1,
10114004,Pomona Lake,Pomona Lake,shapefile,479312,Pomona Lake,Reservoir,Kansas,1,418.2,
2992128,,Hillsdale Lake,gnis_inside,485186,Hillsdale Lake,Reservoir,Kansas,1,66.5,
167267899,,Stockton Lake,gnis_inside,758345,Stockton Lake,Reservoir,Missouri,1,319.1,
167267897,,Goose Lake,gnis_inside,758284,Goose Lake,Reservoir,Missouri,3,378.4,Lake of the Ozarks; Benson Lake
167267891,Melvern Lake,Melvern Lake,shapefile,479604,Melvern Lake,Reservoir,Kansas,1,501.9,
9304918,Duck Lake,Duck Lake,shapefile,770878,Duck Lake,Lake,Montana,1,775.9,
9304958,Lower Saint Mary Lake,Lower Saint Mary Lake,shapefile,773739,Lower Saint Mary Lake,Lake,Montana,1,411.3,
9305060,,Saint Mary Lake,gnis_inside,776122,Saint Mary Lake,Lake,Montana,1,383.7,
12654491,,Upper Waterton Lake,gnis_inside,778140,Upper Waterton Lake,Lake,Montana,1,247.8,
4171142,Upper Red Rock Lake,Upper Red Rock Lake,shapefile,792646,Upper Red Rock Lake,Lake,Montana,1,1337.3,
4167440,Clark Canyon Reservoir,Clark Canyon Reservoir,shapefile,769893,Clark Canyon Reservoir,Reservoir,Montana,1,944.5,
3056866,Hebgen Lake,Hebgen Lake,shapefile,784702,Hebgen Lake,Reservoir,Montana,1,269.0,
3053788,Ennis Lake,Ennis Lake,shapefile,771231,Ennis Lake,Lake,Montana,1,1758.4,
12642095,Lake Elwell,Lake Elwell,shapefile,777636,Lake Elwell,Reservoir,Montana,1,584.5,
3022158,Upper Holter Lake,Upper Holter Lake,shapefile,801640,Upper Holter Lake,Lake,Montana,1,150.9,
3022162,Hauser Lake,Hauser Lake,shapefile,800914,Hauser Lake,Reservoir,Montana,1,436.5,
12537688,Four Horns Lake,Four Horns Lake,shapefile,796249,Four Horns Lake,Reservoir,Montana,1,261.3,
12394516,Pishkun Reservoir,Pishkun Reservoir,shapefile,788960,Pishkun Reservoir,Reservoir,Montana,1,103.1,
12394530,Freezeout Lake,Freezeout Lake,shapefile,771624,Freezeout Lake,Lake,Montana,1,488.0,
12394688,Willow Creek Reservoir,Willow Creek Reservoir,shapefile,801708,Willow Creek Reservoir,Reservoir,Montana,1,491.8,
3022168,Lake Helena,Lake Helena,shapefile,800925,Lake Helena,Reservoir,Montana,1,770.4,
167204871,Canyon Ferry Lake,Canyon Ferry Lake,shapefile,800551,Canyon Ferry Lake,Reservoir,Montana,1,1797.6,
12641259,Lake Frances,Lake Frances,shapefile,771599,Lake Frances,Reservoir,Montana,1,553.8,
12617516,Martinsdale Reservoir,Martinsdale Reservoir,shapefile,773908,Martinsdale Reservoir,Reservoir,Montana,1,650.0,
12619462,Deadmans Basin Reservoir,Deadmans Basin Reservoir,shapefile,770532,Deadmans Basin Reservoir,Reservoir,Montana,1,711.7,
12729527,War Horse Lake,War Horse Lake,shapefile,778101,War Horse Lake,Reservoir,Montana,1,572.5,
12729425,Wild Horse Lake,Wild Horse Lake,shapefile,778472,Wild Horse Lake,Lake,Montana,1,618.1,
167204901,Lake Fort Peck,Lake Fort Peck,shapefile,771516,Fort Peck Lake,Reservoir,Montana,1,105.3,
12295714,,Drumbo Unit,gnis_inside,800180,Drumbo Unit,Lake,Montana,2,207.1,Lake Bowdoin
167204918,Fresno Reservoir,Fresno Reservoir,shapefile,,,,,0,,
167204935,Nelson Reservoir,Nelson Reservoir,shapefile,774584,Nelson Reservoir,Reservoir,Montana,1,243.9,
4306457,Miller Lake,Miller Lake,shapefile,1033955,Miller Lake,Lake,North Dakota,1,209.8,
3101661,Medicine Lake,Medicine Lake,shapefile,774078,Medicine Lake,Reservoir,Montana,1,991.0,
167204955,,,none,,,,,0,,
167204959,Yellowstone Lake,Yellowstone Lake,shapefile,1609324,Yellowstone Lake,Lake,Wyoming,1,885.7,
12812445,Enlargement Upper Sunshine Reservoir,Enlargement Upper Sunshine Reservoir,shapefile,1603454,Sunshine Reservoir,Reservoir,Wyoming,1,737.1,
12869789,Pilot Butte Reservoir,Pilot Butte Reservoir,shapefile,1592754,Pilot Butte Reservoir,Reservoir,Wyoming,1,465.2,
12869793,Ocean Lake,Ocean Lake,shapefile,1592355,Ocean Lake,Lake,Wyoming,1,1131.6,
12898716,Ocean Lake Habitat Reservoir Number 5,Ocean Lake Habitat Reservoir Number 5,shapefile,1586105,Bull Lake,Reservoir,Wyoming,1,267.1,
12881050,Shoshone Lake,Shoshone Lake,shapefile,1594289,Shoshone Lake,Lake,Wyoming,1,451.9,
167204999,Buffalo Bill Reservoir,Buffalo Bill Reservoir,shapefile,1604367,Buffalo Bill Reservoir,Reservoir,Wyoming,1,722.1,
167204997,,Bighorn Lake,gnis_inside,793611,Bighorn Lake,Reservoir,Wyoming,2,494.7,Bighorn Lake
12890503,Ray Lake,Ray Lake,shapefile,1608227,Ray Reservoir,Reservoir,Wyoming,2,529.1,Ray Lake
12869679,Boysen Reservoir,Boysen Reservoir,shapefile,1585867,Boysen Reservoir,Reservoir,Wyoming,1,765.2,
940090008,Lake De Smet,Lake De Smet,shapefile,1587390,Lake De Smet,Lake,Wyoming,2,821.1,Lake Desmet
21532130,White Lake,White Lake,shapefile,1032783,White Lake,Lake,North Dakota,1,413.0,
21528660,Powers Lake,Powers Lake,shapefile,1030793,Powers Lake,Lake,North Dakota,1,594.8,
21531988,,,none,,,,,0,,
21532040,Cottonwood Lake,Cottonwood Lake,shapefile,1028470,Cottonwood Lake,Lake,North Dakota,1,395.9,
21541960,Lake Sakakawea,Lake Sakakawea,shapefile,1027761,Audubon Lake,Reservoir,North Dakota,1,136.4,
21543470,Lake Sakakawea,Lake Sakakawea,shapefile,1033989,Lake Sakakawea,Reservoir,North Dakota,1,774.8,
5451158,Belle Fourche Reservoir,Belle Fourche Reservoir,shapefile,1253838,Belle Fourche Reservoir,Reservoir,South Dakota,1,464.1,
9554371,Angostura Reservoir,Angostura Reservoir,shapefile,1261191,Angostura Reservoir,Reservoir,South Dakota,1,319.0,
14665785,Beaver Lake,Beaver Lake,shapefile,1027863,Beaver Lake,Lake,North Dakota,1,492.4,
14665953,,,none,,,,,0,,
14680742,Kunkel Lake,Kunkel Lake,shapefile,1029782,Kunkel Lake,Lake,North Dakota,1,483.2,
14517861,Turtle Lake,Turtle Lake,shapefile,1032551,Turtle Lake,Lake,North Dakota,1,536.9,
14681338,,Long Lake,gnis_inside,1029994,Long Lake,Reservoir,North Dakota,1,549.5,
14684284,,,none,,,,,0,,
14680588,Horsehead Lake,Horsehead Lake,shapefile,1029541,Horsehead Lake,Lake,North Dakota,1,546.4,
14685116,,,none,,,,,0,,
14682834,Salt Alkaline Lake,Salt Alkaline Lake,shapefile,1031327,Salt Alkaline Lake,Lake,North Dakota,1,311.0,
120053540,Goose Lake,Goose Lake,shapefile,1029177,Goose Lake,Lake,North Dakota,1,813.3,
14483612,Rice Lake,Rice Lake,shapefile,1030893,Rice Lake,Lake,North Dakota,1,653.1,
14746140,Kislingburg Lake,Kislingburg Lake,shapefile,1034179,Kislingbury Lake,Lake,North Dakota,1,160.2,
19244031,Swan Lake,Swan Lake,shapefile,1258465,Swan Lake,Lake,South Dakota,1,756.3,
14745528,Miller Lake,Miller Lake,shapefile,1034170,Miller Lake,Lake,North Dakota,1,148.7,
14680194,Des Moines Lake,Des Moines Lake,shapefile,,,,,0,,
14684088,Alkaline Lake,Alkaline Lake,shapefile,1027681,Alkaline Lake,Lake,North Dakota,1,664.5,
14751784,Stone Lake,Stone Lake,shapefile,1258367,Stone Lake,Lake,South Dakota,1,499.3,
14678264,Twin Lakes,Twin Lakes,shapefile,1032576,Twin Lakes,Lake,North Dakota,1,435.5,
14678348,Harriet Lake,Harriet Lake,shapefile,1029323,Harriet Lake,Lake,North Dakota,1,564.3,
14680636,Cherry Lake,Cherry Lake,shapefile,1028353,Cherry Lake,Lake,North Dakota,1,615.6,
21861936,Shadehill Reservoir,Shadehill Reservoir,shapefile,1261165,Shadehill Reservoir,Reservoir,South Dakota,1,436.6,
16237597,Lake Tschida,Lake Tschida,shapefile,1032544,Lake Tschida,Reservoir,North Dakota,1,105.8,
167245892,,,none,,,,,0,,
167245870,Alkali Lake,Alkali Lake,shapefile,1027682,Lake Etta,Lake,North Dakota,1,783.0,
167245879,Chase Lake,Chase Lake,shapefile,1028345,Chase Lake,Lake,North Dakota,1,300.8,
14683846,Lake George,Lake George,shapefile,1033392,Lake George,Reservoir,North Dakota,1,447.8,
16246631,Lake Ilo,Lake Ilo,shapefile,1029591,Lake Ilo,Reservoir,North Dakota,1,524.6,
14683782,,,none,,,,,0,,
14683574,Lake Isabel,Lake Isabel,shapefile,1029628,Lake Isabel,Lake,North Dakota,1,846.1,
14678246,Lake Helen,Lake Helen,shapefile,1029390,Lake Helen,Lake,North Dakota,1,324.6,
14683770,Lake Henry,Lake Henry,shapefile,1029402,Lake Henry,Lake,North Dakota,1,498.9,
14681374,Long Lake,Long Lake,shapefile,,,,,0,,
19251179,Lake Oahe,Lake Oahe,shapefile,1034251,Wilde Lake,Lake,North Dakota,3,98.6,Carlson Lake; Litzman Ponds
16100727,Whitney Reservoir,Whitney Reservoir,shapefile,835711,Whitney Lake,Lake,Nebraska,1,424.2,
11543202,,,none,,,,,0,,
11546100,Lake Sharpe,Lake Sharpe,shapefile,1261138,Lake Sharpe,Reservoir,South Dakota,1,124.0,
11546104,,,none,,,,,0,,
11548284,White Lake,White Lake,shapefile,1258968,White Lake,Lake,South Dakota,1,949.8,
11550180,,,none,,,,,0,,
120053557,Lake Francis Case,Lake Francis Case,shapefile,,,,,0,,
20178895,Little White River Pool Reservoir,Little White River Pool Reservoir,shapefile,1260913,Little White River Pool Reservoir,Reservoir,South Dakota,1,308.2,
20178903,,,none,,,,,0,,
167245953,,Lake Francis Case,gnis_inside,1255140,Lake Francis Case,Reservoir,South Dakota,1,856.5,
11550134,Lake Andes,Lake Andes,shapefile,1265607,Lake Andes,Lake,South Dakota,1,541.5,
16031118,Trout Lake,Trout Lake,shapefile,834183,Trout Lake,Lake,Nebraska,1,524.3,
16068089,Box Butte Reservoir,Box Butte Reservoir,shapefile,1768801,Box Butte Reservoir,Reservoir,Nebraska,1,374.3,
167243085,,Alkali Lake,gnis_inside,826954,Alkali Lake,Lake,Nebraska,1,566.4,
16054764,Twin Lakes,Twin Lakes,shapefile,834239,Twin Lakes,Lake,Nebraska,1,95.5,
16031074,Big Alkali Lake,Big Alkali Lake,shapefile,827401,Big Alkali Lake,Lake,Nebraska,1,473.4,
11591361,Clear Lake,Clear Lake,shapefile,1254397,Clear Lake,Lake,South Dakota,1,827.9,
11597215,Bitter Lake,Bitter Lake,shapefile,,,,,0,,
11591745,,,none,,,,,0,,
11591789,Cattail Lake,Cattail Lake,shapefile,1265147,Cattail Lake,Lake,South Dakota,1,251.9,
11591893,Buffalo Lakes,Buffalo Lakes,shapefile,1254127,Buffalo Lakes,Lake,South Dakota,1,76.3,
11594281,Waubay Lake,Waubay Lake,shapefile,1258844,Waubay Lake,Lake,South Dakota,1,319.7,
11595779,Blue Dog Lake,Blue Dog Lake,shapefile,1253980,Blue Dog Lake,Lake,South Dakota,1,884.2,
11595727,Rush Lake,Rush Lake,shapefile,1265689,Rush Lake,Lake,South Dakota,1,337.5,
11596325,,,none,,,,,0,,
11592261,Piyas Lake,Piyas Lake,shapefile,1257073,Piyas Lake,Lake,South Dakota,1,373.9,
11592293,Drywood Lakes,Drywood Lakes,shapefile,1254789,Drywood Lakes,Lake,South Dakota,1,272.7,
11592379,,Opitz Lake,gnis_inside,1265312,Opitz Lake,Lake,South Dakota,1,205.8,
11595173,South Waubay Lake,South Waubay Lake,shapefile,1258223,South Waubay Lake,Lake,South Dakota,1,369.5,
11473406,Columbia Road Reservoir,Columbia Road Reservoir,shapefile,1265163,Columbia Road Reservoir,Reservoir,South Dakota,1,1066.6,
11594751,Spring Lake,Spring Lake,shapefile,1258277,Spring Lake,Lake,South Dakota,1,518.4,
11599621,,,none,,,,,0,,
11594331,Enemy Swim Lake,Enemy Swim Lake,shapefile,1265638,Enemy Swim Lake,Lake,South Dakota,1,500.2,
11591753,Stink Lakes,Stink Lakes,shapefile,1258353,Stink Lakes,Lake,South Dakota,1,274.1,
12684491,Cottonwood Lake,Cottonwood Lake,shapefile,1254487,Cottonwood Lake,Lake,South Dakota,1,336.1,
11591319,Roy Lake,Roy Lake,shapefile,1257510,Roy Lake,Lake,South Dakota,1,388.7,
11592095,,,none,,,,,0,,
11601235,Reid Lake,Reid Lake,shapefile,1257346,Reid Lake,Lake,South Dakota,1,160.2,
12694806,Lake Byron,Lake Byron,shapefile,1254184,Lake Byron,Lake,South Dakota,1,1016.6,
167800943,Pickerel Lake,Pickerel Lake,shapefile,1265680,Pickerel Lake,Lake,South Dakota,1,161.5,
167800969,Twin Lakes,Twin Lakes,shapefile,1258670,Twin Lakes,Lake,South Dakota,1,309.8,
7220310,Clear Lake,Clear Lake,shapefile,1265627,Clear Lake,Lake,South Dakota,1,323.0,
9372726,Round Lake,Round Lake,shapefile,1257497,Round Lake,Lake,South Dakota,1,660.3,
9372744,Wigdale Lake,Wigdale Lake,shapefile,1258995,Wigdale Lake,Lake,South Dakota,1,273.8,
2481890,Grass Lake,Grass Lake,shapefile,1255342,Grass Lake,Lake,South Dakota,1,548.5,
2483484,Long Lake,Long Lake,shapefile,,,,,0,,
2483314,Horseshoe Lake,Horseshoe Lake,shapefile,1255669,Horseshoe Lake,Lake,South Dakota,1,297.6,
2487292,Twin Lakes,Twin Lakes,shapefile,1258669,Twin Lakes,Lake,South Dakota,1,495.1,
9374574,Lake Sinai,Lake Sinai,shapefile,1258082,Lake Sinai,Lake,South Dakota,1,539.7,
7219306,Lake Herman,Lake Herman,shapefile,1255522,Lake Herman,Lake,South Dakota,1,138.4,
2485168,Lake Marsh,Lake Marsh,shapefile,1256331,Lake Marsh,Lake,South Dakota,1,402.9,
9371574,Lake Kampeska,Lake Kampeska,shapefile,1255901,Lake Kampeska,Lake,South Dakota,1,1480.8,
16009636,Lake Henry,Lake Henry,shapefile,1255515,Lake Henry,Lake,South Dakota,1,64.7,
167800861,Lake Albert,Lake Albert,shapefile,1253603,Lake Albert,Lake,South Dakota,1,60.0,
2484610,Clear Lake,Clear Lake,shapefile,1254394,Clear Lake,Lake,South Dakota,1,589.0,
7221352,Island Lake,Island Lake,shapefile,1255792,Island Lake,Lake,South Dakota,1,258.0,
7221456,Brant Lake,Brant Lake,shapefile,1254045,Brant Lake,Lake,South Dakota,1,735.8,
9375476,Lake Tetonkaha,Lake Tetonkaha,shapefile,1258520,Lake Tetonkaha,Lake,South Dakota,2,374.5,Round Lake
9371970,Lake Poinsett,Lake Poinsett,shapefile,1257162,Lake Poinsett,Lake,South Dakota,1,1018.9,
9371886,Dry Lake,Dry Lake,shapefile,1254773,Dry Lake,Lake,South Dakota,1,463.2,
9371686,Pelican Lake,Pelican Lake,shapefile,1257003,Pelican Lake,Lake,South Dakota,1,919.1,
16012176,Bourne Slough,Bourne Slough,shapefile,1256299,Lake Madison,Lake,South Dakota,2,389.4,Bourne Slough
7221450,Bourne Slough,Bourne Slough,shapefile,,,,,0,,
11758154,Lewis and Clark Lake,Lewis and Clark Lake,shapefile,830688,Lewis and Clark Lake,Reservoir,South Dakota,1,769.9,
2486908,Lake Badger,Lake Badger,shapefile,1253740,Lake Badger,Lake,South Dakota,1,340.1,
9375474,Lake Oakwood,Lake Oakwood,shapefile,1256831,Lake Oakwood,Lake,South Dakota,1,232.3,
2485342,Lake Norden,Lake Norden,shapefile,1256722,Lake Norden,Lake,South Dakota,1,674.3,
2485460,Lake Saint John,Lake Saint John,shapefile,1265345,Lake Saint John,Lake,South Dakota,1,577.7,
16009444,Spirit Lake,Spirit Lake,shapefile,1258236,Spirit Lake,Lake,South Dakota,1,768.3,
120052259,,Norfork Lake,gnis_inside,75807,Norfork Lake,Reservoir,Arkansas,1,309.5,
120053569,Table Rock Lake,Table Rock Lake,shapefile,752479,Table Rock Lake,Reservoir,Missouri,1,151.7,
167299813,Beaver Lake,Beaver Lake,shapefile,,,,,0,,
167299818,,Bull Shoals Lake,gnis_inside,83589,Bull Shoals Lake,Reservoir,Arkansas,1,210.7,
167299819,Greers Ferry Lake,Greers Ferry Lake,shapefile,75245,Greers Ferry Lake,Reservoir,Arkansas,2,479.6,Lake Eden
913979,Horse Creek Reservoir,Horse Creek Reservoir,shapefile,195404,Horse Creek Reservoir,Reservoir,Colorado,1,535.8,
914045,Cheraw Lake,Cheraw Lake,shapefile,203829,Cheraw Lake,Lake,Colorado,1,364.7,
914071,Holbrook Reservoir,Holbrook Reservoir,shapefile,195500,Holbrook Reservoir,Reservoir,Colorado,1,377.6,
916247,Turquoise Lake,Turquoise Lake,shapefile,202682,Turquoise Lake,Reservoir,Colorado,1,189.5,
916361,Twin Lakes,Twin Lakes,shapefile,201317,Twin Lakes,Reservoir,Colorado,1,519.7,
916363,,,none,,,,,0,,
975154,Lake Meredith,Lake Meredith,shapefile,195393,Lake Meredith,Lake,Colorado,1,978.9,
936750,,Trinidad Lake,gnis_inside,194692,Trinidad Lake,Reservoir,Colorado,1,311.5,
1594373,,Neeskah Reservoir,gnis_inside,203801,Neeskah Reservoir,Reservoir,Colorado,1,511.8,
1594377,,,none,,,,,0,,
975120,Lake Henry,Lake Henry,shapefile,195337,Lake Henry,Reservoir,Colorado,1,794.4,
1593551,,Adobe Creek Reservoir,gnis_inside,195347,Adobe Creek Reservoir,Reservoir,Colorado,1,356.1,
20079044,El Dorado Lake,El Dorado Lake,shapefile,479839,El Dorado Lake,Reservoir,Kansas,1,44.8,
21160241,Cheney Reservoir,Cheney Reservoir,shapefile,473801,Cheney Reservoir,Reservoir,Kansas,1,533.6,
21134781,Timber Creek Lake,Timber Creek Lake,shapefile,481091,Timber Creek Lake,Reservoir,Kansas,1,408.8,
253350,Lake Hefner,Lake Hefner,shapefile,1093649,Lake Hefner,Reservoir,Oklahoma,1,796.0,
491604,Lake Carl Blackwell,Lake Carl Blackwell,shapefile,1090964,Lake Carl Blackwell,Reservoir,Oklahoma,1,273.5,
491560,Lake McMurtry,Lake McMurtry,shapefile,1095277,Lake McMurtry,Reservoir,Oklahoma,1,72.6,
20972864,,Longbranch Site 7a Reservoir,gnis_near,1757446,Longbranch Site 7a Reservoir,Reservoir,Oklahoma,1,296.0,
21038107,,Kaw Lake,gnis_inside,1754455,Kaw Lake,Reservoir,Oklahoma,1,537.1,
21000069,Great Salt Plains Reservoir,Great Salt Plains Reservoir,shapefile,1751423,Great Salt Plains Reservoir,Reservoir,Oklahoma,1,1281.1,
21772239,,,none,,,,,0,,
20953830,Toronto Lake,Toronto Lake,shapefile,474677,Toronto Lake,Reservoir,Kansas,1,32.4,
167297265,,Lake O the Cherokees,gnis_inside,1758016,Lake O the Cherokees,Reservoir,Oklahoma,1,6.6,
167297255,,John Redmond Reservoir,gnis_inside,477467,John Redmond Reservoir,Reservoir,Kansas,1,1961.7,
20873572,Lake Parsons,Lake Parsons,shapefile,469692,Lake Parsons,Reservoir,Kansas,1,278.7,
20943110,Elk City Lake,Elk City Lake,shapefile,479838,Elk City Lake,Reservoir,Kansas,1,886.3,
21770435,,Lake Eucha,gnis_inside,1092645,Lake Eucha,Reservoir,Oklahoma,1,341.9,
21783714,Copan Lake,Copan Lake,shapefile,469260,Copan Lake,Reservoir,Oklahoma,1,440.7,
20917521,Marion Reservoir,Marion Reservoir,shapefile,,,,,0,,
