comid,gnis_name_shapefile,name,name_source,gnis_id,gnis_name_raw,gnis_class,gnis_state,n_candidates,distance_m,alternatives
4586134,Caspian Lake,Caspian Lake,shapefile,1456784,Caspian Lake,Reservoir,Vermont,1,151.3,
4589969,"Carmi, Lake","Carmi, Lake",shapefile,1456770,Lake Carmi,Reservoir,Vermont,1,120.6,
9520959,Chazy Lake,Chazy Lake,shapefile,946463,Chazy Lake,Lake,New York,1,524.2,
120053521,Union Falls Pond,Union Falls Pond,shapefile,968191,Union Falls Pond,Reservoir,New York,1,1341.8,
15447620,,,none,,,,,0,,
15447630,,"Champlain, Lake",gnis_inside,946367,Lake Champlain,Lake,Vermont,2,17833.3,Devils Pond
10312598,,Cat Den Bay,gnis_near,946008,Cat Den Bay,Lake,New York,1,278.8,
9523609,,Middle Saranac Lake,gnis_inside,970354,Middle Saranac Lake,Lake,New York,3,1110.7,Little Weller Pond; Weller Pond
22302965,,,none,,,,,0,,
120053727,,"George, Lake",gnis_inside,970163,Lake George,Lake,New York,1,3278.4,
6191412,Ashokan Reservoir,Ashokan Reservoir,shapefile,2703479,Ashokan Reservoir East Basin,Reservoir,New York,2,1101.6,Ashokan Reservoir
6191414,Ashokan Reservoir,Ashokan Reservoir,shapefile,2703488,Ashokan Reservoir West Basin,Reservoir,New York,1,1441.7,
22739135,Great Sacandaga Lake,Great Sacandaga Lake,shapefile,973352,Great Sacandaga Lake,Reservoir,New York,1,5704.5,
22303791,Schroon Lake,Schroon Lake,shapefile,964620,Schroon Lake,Lake,New York,1,1686.0,
6213032,Orange Lake,Orange Lake,shapefile,959429,Orange Lake,Lake,New York,1,25.9,
22303899,Brant Lake,Brant Lake,shapefile,944648,Brant Lake,Lake,New York,1,203.1,
120052919,Saratoga Lake,Saratoga Lake,shapefile,964485,Saratoga Lake,Lake,New York,1,132.2,
22294606,Great Sacandaga Lake,Great Sacandaga Lake,shapefile,,,,,0,,
22294994,Piseco Lake,Piseco Lake,shapefile,960627,Piseco Lake,Lake,New York,1,101.2,
22741995,Hinckley Reservoir,Hinckley Reservoir,shapefile,952878,Hinckley Reservoir,Reservoir,New York,1,459.9,
22742027,Delta Reservoir,Delta Reservoir,shapefile,948285,Delta Reservoir,Reservoir,New York,1,991.2,
120053426,Alcove Reservoir,Alcove Reservoir,shapefile,942254,Alcove Reservoir,Reservoir,New York,2,268.6,Ravena Reservoir (historical)
120053722,Sacandaga Lake,Sacandaga Lake,shapefile,963159,Sacandaga Lake,Lake,New York,1,192.8,
6199522,Rondout Reservoir,Rondout Reservoir,shapefile,962851,Rondout Reservoir,Reservoir,New York,1,1565.5,
22294886,Lake Pleasant,Lake Pleasant,shapefile,960740,Lake Pleasant,Lake,New York,1,642.4,
6240309,,Kensico Reservoir,gnis_inside,954525,Kensico Reservoir,Reservoir,New York,3,362.3,Kensico Lake; Rye Lake
120052085,,"Tappan, Lake",gnis_inside,882028,Lake Tappan,Reservoir,New Jersey,1,723.0,
9494728,Lake Montauk,Lake Montauk,shapefile,957544,Lake Montauk,Lake,New York,1,43.1,
6248826,Boonton Reservoir,Boonton Reservoir,shapefile,874223,Boonton Reservoir,Reservoir,New Jersey,1,142.5,
9512546,,Round Valley Reservoir,gnis_inside,879839,Round Valley Reservoir,Reservoir,New Jersey,1,143.6,
1748473,Pepacton Reservoir,Pepacton Reservoir,shapefile,960168,Pepacton Reservoir,Reservoir,New York,1,5309.4,
2613174,Cannonsville Reservoir,Cannonsville Reservoir,shapefile,945783,Cannonsville Reservoir,Reservoir,New York,1,3525.2,
2741600,,"Wallenpaupack, Lake",gnis_inside,1199735,Lake Wallenpaupack,Reservoir,Pennsylvania,1,1037.0,
2585287,Lake Hopatcong,Lake Hopatcong,shapefile,877238,Lake Hopatcong,Reservoir,New Jersey,1,1262.5,
4146742,Neversink Reservoir,Neversink Reservoir,shapefile,958385,Neversink Reservoir,Reservoir,New York,1,3372.2,
4480397,,Van Sciver Lake,gnis_inside,1193595,Van Sciver Lake,Reservoir,Pennsylvania,1,662.0,
9483818,Union Lake,Union Lake,shapefile,881356,Union Lake,Reservoir,New Jersey,1,359.3,
9479840,,,none,,,,,0,,
120051973,Canadarago Lake,Canadarago Lake,shapefile,945728,Canadarago Lake,Lake,New York,1,146.2,
120053255,Lake Aldred,Lake Aldred,shapefile,1192269,Lake Clarke,Reservoir,Pennsylvania,1,4718.9,
4726045,Lake Aldred,Lake Aldred,shapefile,1192060,Lake Aldred,Reservoir,Pennsylvania,2,6234.0,Conowingo Reservoir
9422503,,,none,,,,,0,,
8083243,Otsego Lake,Otsego Lake,shapefile,959551,Otsego Lake,Lake,New York,1,819.7,
8384919,Raymond Pond,Raymond Pond,shapefile,586778,Raymond Pond,Lake,Maryland,6,1087.4,Twin Ponds; Coulson Pond; Cattail Pond
120053458,,"Anna, Lake",gnis_inside,1501942,Lake Anna,Reservoir,Virginia,1,4537.0,
8605969,Swift Creek Reservoir,Swift Creek Reservoir,shapefile,1475386,Swift Creek Reservoir,Reservoir,Virginia,1,1471.8,
15444647,Chautauqua Lake,Chautauqua Lake,shapefile,946461,Chautauqua Lake,Lake,New York,1,2519.6,
9051389,Conneaut Lake,Conneaut Lake,shapefile,1172337,Conneaut Lake,Lake,Pennsylvania,1,123.7,
166899002,Allegheny Reservoir,Allegheny Reservoir,shapefile,1217454,Allegheny Reservoir,Reservoir,Pennsylvania,1,654.0,
3806779,,Youghiogheny River Lake,gnis_inside,1193703,Youghiogheny River Lake,Reservoir,Pennsylvania,1,5954.8,
166899102,Deep Creek Lake,Deep Creek Lake,shapefile,,,,,0,,
13155459,,Michael J Kirwan Reservoir,gnis_inside,1061227,Michael J Kirwan Reservoir,Reservoir,Ohio,1,2859.3,
12995134,,,none,,,,,0,,
120053668,Pymatuning Swamp (historical),Pymatuning Swamp (historical),shapefile,1199940,Pymatuning Reservoir,Reservoir,Pennsylvania,1,7694.5,
13152353,Mosquito Creek Lake,Mosquito Creek Lake,shapefile,1043509,Mosquito Creek Lake,Reservoir,Ohio,1,227.8,
13156683,Evans Lake,Evans Lake,shapefile,1040260,Evans Lake,Reservoir,Ohio,1,549.9,
166899115,Berlin Lake,Berlin Lake,shapefile,1037872,Berlin Lake,Reservoir,Ohio,1,1394.4,
13152651,Lake Milton,Lake Milton,shapefile,1043393,Lake Milton,Reservoir,Ohio,1,919.1,
12996298,,Shenango River Lake,gnis_inside,1046181,Shenango River Lake,Reservoir,Pennsylvania,1,3786.0,
10925571,Lake Arthur,Lake Arthur,shapefile,1168431,Lake Arthur,Reservoir,Pennsylvania,1,2075.9,
15364799,,Buckeye Lake,gnis_inside,1038476,Buckeye Lake,Reservoir,Ohio,1,2136.1,
15408959,Pleasant Hill Lake,Pleasant Hill Lake,shapefile,1037286,Pleasant Hill Lake,Reservoir,Ohio,1,779.6,
19390686,Tappan Lake,Tappan Lake,shapefile,1046947,Tappan Lake,Reservoir,Ohio,1,3408.7,
15372030,Senecaville Lake,Senecaville Lake,shapefile,1058011,Senecaville Lake,Reservoir,Ohio,1,2751.3,
6883548,Claytor Lake,Claytor Lake,shapefile,1501983,Claytor Lake,Reservoir,Virginia,1,963.8,
5212313,Williams Lake,Williams Lake,shapefile,1047931,Alum Creek Lake,Reservoir,Ohio,1,1430.4,
5231452,,Rocky Fork Lake,gnis_inside,1045138,Rocky Fork Lake,Reservoir,Ohio,1,529.6,
3984810,Clarence J Brown Reservoir,Clarence J Brown Reservoir,shapefile,1080470,Clarence J Brown Reservoir,Reservoir,Ohio,1,1454.9,
166899198,Lucys Pond,Lucys Pond,shapefile,1042826,Lucys Pond,Reservoir,Ohio,1,1480.2,
166899200,Brookville Lake,Brookville Lake,shapefile,431588,Brookville Lake,Reservoir,Indiana,1,3106.2,
166899203,,William H Harsha Lake,gnis_inside,1048404,William H Harsha Lake,Reservoir,Ohio,1,2013.3,
166899204,,,none,,,,,0,,
166830448,Giant Canada Goose Pond,Giant Canada Goose Pond,shapefile,511277,Cave Run Lake,Reservoir,Kentucky,1,2703.1,
3999688,Green River Lake,Green River Lake,shapefile,493295,Green River Lake,Reservoir,Kentucky,1,3817.6,
18465136,,Cagles Mill Lake,gnis_inside,431941,Cagles Mill Lake,Reservoir,Indiana,1,423.7,
18474509,Prairie Creek Reservoir,Prairie Creek Reservoir,shapefile,441554,Prairie Creek Reservoir,Reservoir,Indiana,1,177.4,
120052700,,Grand Lake,gnis_inside,1083992,Grand Lake,Reservoir,Ohio,1,969.3,
10285354,,Turtle Creek Lake,gnis_inside,447724,Turtle Creek Lake,Reservoir,Indiana,1,749.5,
10337538,,"Charleston, Lake",gnis_inside,1691851,Lake Charleston,Reservoir,Illinois,1,21.5,
18438992,,Patoka Lake,gnis_inside,451715,Patoka Lake,Reservoir,Indiana,1,3110.3,
18469416,Lake Lemon,Lake Lemon,shapefile,437773,Lake Lemon,Reservoir,Indiana,1,300.9,
18443736,,,none,,,,,0,,
18487094,Lake Maxinkuckee,Lake Maxinkuckee,shapefile,438748,Lake Maxinkuckee,Reservoir,Indiana,1,191.4,
18486080,,Winona Lake,gnis_inside,2764997,Winona Lake,Lake,Indiana,1,60.8,
10380929,Broad Pond,Broad Pond,shapefile,431541,Broad Pond,Reservoir,Indiana,1,875.7,
166899251,Monroe Lake,Monroe Lake,shapefile,451234,Monroe Lake,Reservoir,Indiana,1,2148.8,
18415569,,Kirkpatrick Lake (historical),gnis_inside,1312859,Kirkpatrick Lake (historical),Lake,Tennessee,2,3746.6,Old Hickory Lake
10175533,Cordell Hull Reservoir,Cordell Hull Reservoir,shapefile,1303428,Cordell Hull Reservoir,Reservoir,Tennessee,1,16672.9,
120052688,Duncan Lake (historical),Duncan Lake (historical),shapefile,1289137,J Percy Priest Reservoir,Reservoir,Tennessee,2,1037.7,Duncan Lake (historical)
166899300,Lake Cumberland,Lake Cumberland,shapefile,490483,Lake Cumberland,Reservoir,Kentucky,1,15693.6,
167122309,,Center Hill Lake,gnis_inside,1313767,Center Hill Lake,Reservoir,Tennessee,1,15918.4,
166899385,Bards Lake,Bards Lake,shapefile,486356,Lake Barkley,Reservoir,Kentucky,3,10339.1,Lake Clough; Pool Fourteen
166997474,South Holston Lake,South Holston Lake,shapefile,1327073,South Holston Lake,Reservoir,Tennessee,1,7623.6,
166997463,,Douglas Lake,gnis_inside,1282739,Douglas Lake,Reservoir,Tennessee,2,664.8,Seahorn Pond (historical)
166997501,,Cherokee Lake,gnis_inside,1280322,Cherokee Lake,Reservoir,Tennessee,3,13203.6,John Sevier Detention Reservoir; Long Pond (historical)
166997494,,Watts Bar Lake,gnis_inside,1304421,Watts Bar Lake,Reservoir,Tennessee,1,16361.7,
166997493,,Fort Loudoun Lake,gnis_inside,1307966,Fort Loudoun Lake,Reservoir,Tennessee,1,6375.4,
936010061,,Chilhowee Lake,gnis_inside,1280464,Chilhowee Lake,Reservoir,Tennessee,2,18531.1,Calderwood Lake
19668381,Blue Ridge Lake,Blue Ridge Lake,shapefile,354784,Blue Ridge Lake,Reservoir,Georgia,1,152.6,
166997583,,Judd Slough,gnis_inside,1289869,Judd Slough,Lake,Tennessee,4,2049.2,Flag Pond; Dallas Lake; Chickamauga Lake
166997575,,,none,,,,,0,,
166997574,Cummings Lake,Cummings Lake,shapefile,1295741,Nickajack Lake,Reservoir,Tennessee,4,3163.6,Bennett Lake; Browns Lake; Cummings Lake
19598582,White Lake (historical),White Lake (historical),shapefile,1326389,Pickwick Lake,Reservoir,Alabama,1,1215.4,
19647430,,,none,,,,,0,,
166997588,Woods Reservoir,Woods Reservoir,shapefile,1275089,Woods Reservoir,Reservoir,Tennessee,1,1411.4,
166997604,,Wilson Lake,gnis_inside,129085,Wilson Lake,Reservoir,Alabama,1,5886.5,
167182204,,Clarks Lake (historical),gnis_inside,139138,Clarks Lake (historical),Reservoir,Alabama,6,4822.9,Guntersville Lake; Wiley Lake (historical); Black Lake (historical)
167679168,Guntersville Lake,Guntersville Lake,shapefile,112837,Wheeler Lake,Reservoir,Alabama,6,1545.3,Swan Lake (historical); Beaver Lake (historical); Goose Pond (historical)
120052349,,Vinson Pond (historical),gnis_inside,1309006,Vinson Pond (historical),Lake,Tennessee,1,13326.1,
167679193,,Harold Pond (historical),gnis_inside,1310612,Harold Pond (historical),Lake,Tennessee,10,1556.8,Crane Pond (historical); Clark Lake (historical); Cypress Pond (historical)
167679192,,,none,,,,,0,,
1097324,White Bear Lake,White Bear Lake,shapefile,654076,White Bear Lake,Lake,Minnesota,1,242.9,
1099052,Bald Eagle Lake,Bald Eagle Lake,shapefile,639593,Bald Eagle Lake,Lake,Minnesota,1,467.2,
2723763,Sugar Lake,Sugar Lake,shapefile,652772,Sugar Lake,Lake,Minnesota,1,288.2,
2723765,Clearwater Lake,Clearwater Lake,shapefile,641320,Clearwater Lake,Lake,Minnesota,1,439.5,
2723927,Pleasant Lake,Pleasant Lake,shapefile,649560,Pleasant Lake,Lake,Minnesota,1,11.9,
4857683,South Long Lake,South Long Lake,shapefile,652327,South Long Lake,Lake,Minnesota,2,246.5,Lower Long Lake
4620258,Pine River Reservoir,Pine River Reservoir,shapefile,653574,Upper Whitefish Lake,Lake,Minnesota,15,1164.5,Bertha Lake; Lower Hay Lake; Lower Whitefish Lake
2350916,King Lake,King Lake,shapefile,646160,King Lake,Lake,Minnesota,1,99.4,
4855703,Ripple Lake,Ripple Lake,shapefile,644625,Hanging Kettle Lake,Lake,Minnesota,3,319.2,Diamond Lake; Ripple Lake
4251408,Lake Koronis,Lake Koronis,shapefile,646237,Lake Koronis,Reservoir,Minnesota,1,525.0,
4855685,Serpent Lake,Serpent Lake,shapefile,651857,Serpent Lake,Lake,Minnesota,1,172.8,
4859143,Big Swan Lake,Big Swan Lake,shapefile,640140,Big Swan Lake,Lake,Minnesota,1,413.2,
4855949,Farm Island Lake,Farm Island Lake,shapefile,643565,Farm Island Lake,Lake,Minnesota,1,292.2,
2723897,Clear Lake,Clear Lake,shapefile,641284,Clear Lake,Lake,Minnesota,1,275.3,
4943483,Shell Lake,Shell Lake,shapefile,651943,Shell Lake,Lake,Minnesota,1,111.7,
4822083,Wabedo Lake,Wabedo Lake,shapefile,658866,Wabedo Lake,Lake,Minnesota,1,1038.8,
4822095,Black Water Lake,Black Water Lake,shapefile,655415,Black Water Lake,Lake,Minnesota,2,70.2,Blackwater Lake
4251588,,Green Lake,gnis_inside,644418,Green Lake,Lake,Minnesota,2,909.3,Nest Lake
4251590,Nest Lake,Nest Lake,shapefile,648491,Nest Lake,Lake,Minnesota,1,153.3,
4963181,Fish Trap Lake,Fish Trap Lake,shapefile,660487,Fish Trap Lake,Lake,Minnesota,1,233.1,
1101642,,,none,,,,,0,,
1101756,Pigs Eye Lake,Pigs Eye Lake,shapefile,649406,Pigs Eye Lake,Lake,Minnesota,1,459.0,
2354124,Belle Lake,Belle Lake,shapefile,639888,Belle Lake,Lake,Minnesota,1,57.4,
22321591,Gull Lake,Gull Lake,shapefile,656477,Gull Lake,Lake,Minnesota,1,958.9,
22322421,Big Rice Lake,Big Rice Lake,shapefile,658034,Big Rice Lake,Lake,Minnesota,1,156.4,
4621002,Horseshoe Lake,Horseshoe Lake,shapefile,645244,Horseshoe Lake,Lake,Minnesota,1,264.2,
4250568,Waverly Lake,Waverly Lake,shapefile,653861,Waverly Lake,Lake,Minnesota,1,97.2,
1098396,Coon Lake,Coon Lake,shapefile,655799,Coon Lake,Lake,Minnesota,1,260.3,
4936611,Mantrap Lake,Mantrap Lake,shapefile,,,,,0,,
4834232,Trout Lake,Trout Lake,shapefile,658758,Trout Lake,Lake,Minnesota,1,197.6,
4821857,Little Boy Lake,Little Boy Lake,shapefile,657038,Little Boy Lake,Lake,Minnesota,1,267.4,
4821881,Birch Lake,Birch Lake,shapefile,655396,Birch Lake,Lake,Minnesota,1,577.4,
22327103,Midge Lake,Midge Lake,shapefile,657389,Midge Lake,Lake,Minnesota,1,80.7,
22327155,,Ojibway Impoundment,gnis_near,659398,Ojibway Impoundment,Reservoir,Minnesota,1,208.8,
4616338,Roosevelt Lake,Roosevelt Lake,shapefile,658087,Roosevelt Lake,Lake,Minnesota,1,1623.4,
2350664,Mennetaga Lake,Mennetaga Lake,shapefile,647766,Mennetaga Lake,Lake,Minnesota,1,99.8,
4819397,Oak Lake,Oak Lake,shapefile,657648,Oak Lake,Lake,Minnesota,1,3363.1,
4839500,Thunder Lake,Thunder Lake,shapefile,658681,Thunder Lake,Reservoir,Minnesota,1,1479.6,
4817819,Crooked Lake,Crooked Lake,shapefile,655888,Crooked Lake,Lake,Minnesota,1,78.0,
4817823,Garfield Lake,Garfield Lake,shapefile,656356,Garfield Lake,Lake,Minnesota,1,311.2,
4817931,Kabekona Lake,Kabekona Lake,shapefile,656841,Kabekona Lake,Lake,Minnesota,1,715.3,
120052022,Medicine Lake,Medicine Lake,shapefile,647734,Medicine Lake,Lake,Minnesota,1,254.8,
4980330,Lake Osakis,Lake Osakis,shapefile,649013,Lake Osakis,Lake,Minnesota,1,711.3,
4250226,Pelican Lake,Pelican Lake,shapefile,,,,,0,,
22324537,Moose Lake,Moose Lake,shapefile,657461,Moose Lake,Lake,Minnesota,1,124.9,
22324571,Deer Lake,Deer Lake,shapefile,655965,Deer Lake,Lake,Minnesota,1,608.8,
22324575,Ball Club Lake,Ball Club Lake,shapefile,655203,Ball Club Lake,Lake,Minnesota,1,131.1,
22324769,White Oak Lake,White Oak Lake,shapefile,658989,White Oak Lake,Lake,Minnesota,1,281.4,
22321703,Long Lake,Long Lake,shapefile,647105,Long Lake,Lake,Minnesota,1,442.1,
22321989,Movil Lake,Movil Lake,shapefile,657496,Movil Lake,Lake,Minnesota,1,512.5,
22321995,Beltrami Lake,Beltrami Lake,shapefile,655324,Beltrami Lake,Lake,Minnesota,1,520.6,
22322013,Turtle River Lake,Turtle River Lake,shapefile,658780,Turtle River Lake,Lake,Minnesota,1,417.5,
22325161,Sugar Lake,Sugar Lake,shapefile,658530,Sugar Lake,Lake,Minnesota,1,171.3,
22325169,Siseebakwet Lake,Siseebakwet Lake,shapefile,658276,Siseebakwet Lake,Lake,Minnesota,1,21.1,
22327031,Little Winnibigoshish Lake,Little Winnibigoshish Lake,shapefile,657155,Little Winnibigoshish Lake,Lake,Minnesota,1,112.4,
22327043,Grace Lake,Grace Lake,shapefile,656424,Grace Lake,Lake,Minnesota,1,45.3,
4835034,Split Hand Lake,Split Hand Lake,shapefile,652402,Split Hand Lake,Reservoir,Minnesota,1,80.7,
4816421,Big Sand Lake,Big Sand Lake,shapefile,655376,Big Sand Lake,Lake,Minnesota,1,326.4,
4852433,Dam Lake,Dam Lake,shapefile,642615,Dam Lake,Lake,Minnesota,1,58.9,
22324869,Little White Oak Lake,Little White Oak Lake,shapefile,657151,Little White Oak Lake,Lake,Minnesota,1,56.9,
22324969,,Pokegama Lake,gnis_inside,657885,Pokegama Lake,Lake,Minnesota,2,612.5,Little Pokegama Lake
4834066,Swan Lake,Swan Lake,shapefile,652896,Swan Lake,Lake,Minnesota,1,483.3,
4834134,Shoal Lake,Shoal Lake,shapefile,658243,Shoal Lake,Lake,Minnesota,1,202.5,
4838796,Prairie Lake,Prairie Lake,shapefile,662228,Prairie Lake,Lake,Minnesota,1,112.0,
4821587,,Woman Lake,gnis_inside,659062,Woman Lake,Lake,Minnesota,2,1136.0,Girl Lake
4250428,Buffalo Lake,Buffalo Lake,shapefile,640616,Buffalo Lake,Lake,Minnesota,1,64.6,
4251354,Rice Lake,Rice Lake,shapefile,650035,Rice Lake,Lake,Minnesota,1,355.9,
4251740,Diamond Lake,Diamond Lake,shapefile,642800,Diamond Lake,Lake,Minnesota,1,365.2,
2354424,Preston Lake,Preston Lake,shapefile,649731,Preston Lake,Lake,Minnesota,1,38.8,
2361124,Shakopee Lake,Shakopee Lake,shapefile,651901,Shakopee Lake,Lake,Minnesota,1,99.3,
4821741,Webb Lake,Webb Lake,shapefile,658917,Webb Lake,Lake,Minnesota,1,395.9,
4840114,Round Lake,Round Lake,shapefile,650348,Round Lake,Lake,Minnesota,1,10.0,
4620672,Upper Hay Lake,Upper Hay Lake,shapefile,653549,Upper Hay Lake,Lake,Minnesota,1,83.5,
4817601,Sucker Lakes,Sucker Lakes,shapefile,658525,Sucker Lakes,Lake,Minnesota,1,131.8,
4817643,Sixmile Lake,Sixmile Lake,shapefile,658281,Sixmile Lake,Lake,Minnesota,1,353.4,
4817675,Leech Lake,Leech Lake,shapefile,656980,Leech Lake,Lake,Minnesota,1,3218.7,
4817769,Steamboat Lake,Steamboat Lake,shapefile,658464,Steamboat Lake,Lake,Minnesota,1,145.6,
4817841,Swamp Lake,Swamp Lake,shapefile,658561,Swamp Lake,Lake,Minnesota,1,50.1,
4831058,Round Lake,Round Lake,shapefile,658102,Round Lake,Lake,Minnesota,1,64.3,
4831412,Buck Lake,Buck Lake,shapefile,640585,Buck Lake,Lake,Minnesota,1,43.9,
4851955,Esquagamah Lake,Esquagamah Lake,shapefile,643415,Esquagamah Lake,Reservoir,Minnesota,2,119.8,Little Willow River
4851965,Waukenabo Lake,Waukenabo Lake,shapefile,653855,Waukenabo Lake,Lake,Minnesota,2,95.8,Waukenabo Lake
4857623,Upper South Long Lake,Upper South Long Lake,shapefile,653568,Upper South Long Lake,Lake,Minnesota,1,58.2,
4956852,Wolf Lake,Wolf Lake,shapefile,654320,Wolf Lake,Lake,Minnesota,1,1169.0,
4946249,Round Lake,Round Lake,shapefile,650341,Round Lake,Lake,Minnesota,1,68.4,
4946253,North Long Lake,North Long Lake,shapefile,648668,North Long Lake,Lake,Minnesota,1,266.6,
4964689,Lake Miltona,Lake Miltona,shapefile,647898,Lake Miltona,Lake,Minnesota,1,230.0,
22326861,Lake Irving,Lake Irving,shapefile,656717,Lake Irving,Lake,Minnesota,1,76.6,
4940835,Lake Belle Taine,Lake Belle Taine,shapefile,655321,Lake Belle Taine,Lake,Minnesota,1,1326.7,
4963177,Lake Alexander,Lake Alexander,shapefile,660485,Lake Alexander,Lake,Minnesota,1,516.6,
4966599,Lake Le Homme Dieu,Lake Le Homme Dieu,shapefile,646544,Lake Le Homme Dieu,Lake,Minnesota,1,187.3,
22321799,Turtle Lake,Turtle Lake,shapefile,658774,Turtle Lake,Lake,Minnesota,1,415.7,
4946451,Red Sand Lake,Red Sand Lake,shapefile,649883,Red Sand Lake,Lake,Minnesota,1,311.8,
167122292,Tenmile Lake,Tenmile Lake,shapefile,658633,Tenmile Lake,Lake,Minnesota,1,109.2,
167122289,Laura Lake,Laura Lake,shapefile,656961,Laura Lake,Lake,Minnesota,1,316.4,
167122299,Boy Lake,Boy Lake,shapefile,655503,Boy Lake,Lake,Minnesota,2,3563.4,Skelly Lake
2360752,Borden Lake,Borden Lake,shapefile,640384,Borden Lake,Lake,Minnesota,2,1812.8,Borden Lake
4946503,White Sand Lake,White Sand Lake,shapefile,654094,White Sand Lake,Lake,Minnesota,1,93.5,
4971777,Little Rock Lake,Little Rock Lake,shapefile,646915,Little Rock Lake,Lake,Minnesota,1,636.1,
4978558,Sauk Lake,Sauk Lake,shapefile,651234,Sauk Lake,Reservoir,Minnesota,1,501.1,
4981198,Grand Lake,Grand Lake,shapefile,644324,Grand Lake,Lake,Minnesota,1,100.7,
4981268,Pearl Lake,Pearl Lake,shapefile,649211,Pearl Lake,Lake,Minnesota,1,22.8,
4620890,Pelican Lake,Pelican Lake,shapefile,649236,Pelican Lake,Lake,Minnesota,1,230.9,
4966619,Lake Darling,Lake Darling,shapefile,642641,Lake Darling,Lake,Minnesota,2,78.6,Lake Alvin
4616696,Emily Lake,Emily Lake,shapefile,1775967,Lake Emily,Reservoir,Minnesota,1,141.7,
167122195,Lake Jennie,Lake Jennie,shapefile,645623,Lake Jennie,Lake,Minnesota,1,146.6,
167122160,Big Rush Lake,Big Rush Lake,shapefile,640121,Big Rush Lake,Lake,Minnesota,1,426.2,
167122169,Big Sand Lake,Big Sand Lake,shapefile,640122,Big Sand Lake,Lake,Minnesota,1,304.7,
167122172,Gull Lake,Gull Lake,shapefile,644527,Gull Lake,Reservoir,Minnesota,6,2211.1,Lake Margaret; Spider Lake; Bass Lake
22326823,Andrusia Lake,Andrusia Lake,shapefile,655139,Andrusia Lake,Lake,Minnesota,1,1297.9,
4833160,Trout Lake,Trout Lake,shapefile,658757,Trout Lake,Lake,Minnesota,1,180.3,
4856147,Nokay Lake,Nokay Lake,shapefile,648569,Nokay Lake,Lake,Minnesota,1,249.1,
4251618,Marie Lake,Marie Lake,shapefile,652969,East Lake Sylvia,Lake,Minnesota,3,605.1,Marie Lake; West Lake Sylvia
167120454,Washburn Lake,Washburn Lake,shapefile,658902,Washburn Lake,Lake,Minnesota,1,412.3,
167120719,Lake Ida,Lake Ida,shapefile,645334,Lake Ida,Lake,Minnesota,1,509.7,
167120397,Aitkin Lake,Aitkin Lake,shapefile,640123,Big Sandy Lake,Reservoir,Minnesota,2,1190.1,Aitkin Lake
167120562,Big Kandiyohi Lake,Big Kandiyohi Lake,shapefile,640092,Big Kandiyohi Lake,Lake,Minnesota,1,577.8,
120051919,Pool 2,Pool 2,shapefile,1776825,Pool 2,Reservoir,Minnesota,4,2454.1,Spring Lake; Mooers Lake; Baldwin Lake
4855985,Clear Lake,Clear Lake,shapefile,641301,Clear Lake,Lake,Minnesota,1,196.4,
4817559,Portage Lake,Portage Lake,shapefile,657915,Portage Lake,Lake,Minnesota,1,330.4,
4851981,Round Lake,Round Lake,shapefile,650349,Round Lake,Lake,Minnesota,1,42.0,
4854979,Upper Mission Lake,Upper Mission Lake,shapefile,653555,Upper Mission Lake,Lake,Minnesota,1,183.6,
4857069,Bass Lake,Bass Lake,shapefile,639686,Bass Lake,Lake,Minnesota,1,11.1,
4978640,Big Birch Lake,Big Birch Lake,shapefile,640079,Big Birch Lake,Lake,Minnesota,2,459.2,Big Birch Lake
4963129,Shamineau Lake,Shamineau Lake,shapefile,651906,Shamineau Lake,Lake,Minnesota,1,132.3,
2360694,Round Lake,Round Lake,shapefile,650338,Round Lake,Lake,Minnesota,1,199.4,
4252056,Howard Lake,Howard Lake,shapefile,645258,Howard Lake,Lake,Minnesota,1,43.8,
1101766,,,none,,,,,0,,
22324705,Bass Lake,Bass Lake,shapefile,655256,Bass Lake,Lake,Minnesota,1,3084.8,
22326997,Wolf Lake,Wolf Lake,shapefile,659056,Wolf Lake,Lake,Minnesota,1,491.3,
4821725,,Inguadona Lake,gnis_inside,656703,Inguadona Lake,Lake,Minnesota,2,1065.2,Rice Lake
22327369,Lake George,Lake George,shapefile,644084,Lake George,Lake,Minnesota,1,146.5,
2365854,Lake George,Lake George,shapefile,644081,Lake George,Lake,Minnesota,1,56.8,
4251580,Lake Calhoun,Lake Calhoun,shapefile,640737,Lake Calhoun,Reservoir,Minnesota,1,92.8,
4252134,Lake Minnie-Belle,Lake Minnie-Belle,shapefile,647968,Lake Minnie-Belle,Lake,Minnesota,1,129.0,
4822093,Big Deep Lake,Big Deep Lake,shapefile,655359,Big Deep Lake,Lake,Minnesota,1,64.4,
4619272,Pine Mountain Lake,Pine Mountain Lake,shapefile,657843,Pine Mountain Lake,Lake,Minnesota,1,21.4,
4818431,Town Line Lake,Town Line Lake,shapefile,658727,Town Line Lake,Lake,Minnesota,1,97.5,
1101942,Lake Minnewashta,Lake Minnewashta,shapefile,647957,Lake Minnewashta,Lake,Minnesota,1,224.0,
1101734,Lake Minnetonka,Lake Minnetonka,shapefile,,,,,0,,
2723925,Cedar Lake,Cedar Lake,shapefile,1776718,Cedar Lake,Reservoir,Minnesota,1,456.2,
4955292,Rice Portage Lake,Rice Portage Lake,shapefile,655372,Big Portage Lake,Lake,Minnesota,2,257.7,Rice Portage Lake
